Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2022-09-08,3890.15,3934.25,3888.38,3915.93,7579109
2022-09-09,3923.19,4004.05,3923.19,3993.46,6781457
2022-09-12,4002.77,4023.78,3973.61,3995.05,6647208
2022-09-13,4009.7,4026.74,3895.88,3901.79,6484951
2022-09-14,3896.18,3923.61,3867.07,3903.37,5872832
2022-09-15,3918.38,3945.11,3903.75,3909.41,8736810
2022-09-16,3911.15,3912,3774.61,3775.03,13248539
2022-09-19,3779.61,3822.31,3771.55,3822.31,4261865
2022-09-20,3826.81,3847.03,3747.45,3768.31,4448690
2022-09-21,3761.57,3762.16,3710.43,3752.25,4880397
2022-09-22,3754.06,3781.66,3729.16,3777.52,5720906
2022-09-23,3782.07,3791.67,3659.82,3678,5420467
2022-09-26,3657.69,3657.69,3544,3597.78,11482729
2022-09-27,3589.35,3647.28,3589.35,3627.95,6617297
2022-09-28,3620.48,3620.48,3515.58,3612.9,7308692
2022-09-29,3612.98,3627.49,3493.06,3503.5,6209870
2022-09-30,3503.32,3552.54,3502.09,3552.54,6645202
2022-10-03,3539.92,3600.8,3489.63,3600.8,5523483
2022-10-04,3615.44,3713.81,3615.44,3713.81,6023658
2022-10-05,3715.45,3715.45,3625.36,3626.24,3821556
2022-10-06,3643.73,3686.11,3643.73,3667.1,3216963
2022-10-07,3657.98,3663.75,3623.02,3633.99,4598972
2022-10-10,3630.09,3630.09,3550.29,3561.67,5861720
2022-10-11,3569.59,3611.85,3539,3593.37,7165161
2022-10-12,3601.63,3614.59,3572.99,3584.05,5251264
2022-10-13,3586.89,3603.77,3530.32,3581.95,6373311
2022-10-14,3617.17,3657.37,3587.46,3597.96,5993257
2022-10-17,3613.11,3632.98,3581.17,3632.98,3652371
2022-10-18,3642.58,3665.41,3619.54,3637.54,7419198
2022-10-19,3641,3642.3,3566.93,3579.61,6746769
2022-10-20,3586.6,3634.17,3563.19,3621.09,7825714
2022-10-21,3624.02,3625.92,3526.69,3558.81,7186240
2022-10-24,3590.91,3617.02,3566.53,3591.31,10319894
2022-10-25,3605.65,3647.89,3589.41,3620.91,9892644
2022-10-26,3630.72,3711.38,3630.72,3711.38,9044835
2022-10-27,3723.41,3748.66,3698.36,3734.09,7372895
2022-10-28,3733.23,3764.68,3684.83,3747.1,6054564
2022-10-31,3766.74,3824.04,3760.53,3824.04,7133948
2022-11-02,3835.14,3861.79,3826.94,3832.98,13563557
2022-11-03,3818.3,3819.72,3782.99,3799.19,9590194
2022-11-04,3810.49,3937.51,3810.49,3937.51,11175509
2022-11-07,3947.53,4010.33,3927.03,3934.24,20237551
2022-11-08,3940.22,3951.85,3906.41,3931.29,14188441
2022-11-09,3947.85,3969.49,3915.54,3934.35,12720538
2022-11-10,3932.64,3966.5,3864,3958.49,17731630
2022-11-14,3976.48,4052.07,3976.48,4013.7,19867625
2022-11-15,4035.1,4043.44,3959.72,4007.62,19413066.841118
2022-11-16,3976.92,3989.66,3935.35,3965.01,15231377
2022-11-17,3962.51,3967.17,3896.47,3939.24,10352159
2022-11-18,3945.81,3993.2,3916.02,3972.77,10851557
2022-11-21,3979.33,3979.33,3912.63,3913.54,10218310
2022-11-22,3913.77,3988.04,3903.15,3979.74,13279182
2022-11-23,3989.43,4015.49,3973.98,3982.71,12782981
2022-11-24,3992.99,4016.9,3986.13,4016.9,10809873
2022-11-25,4027.38,4073.23,4005.49,4059.51,8689206
2022-11-28,4064.96,4071.83,4034.36,4070.32,7782962
2022-11-29,4076.04,4087.13,4043.67,4087.13,11302366
2022-11-30,4098.66,4142.91,4072.11,4108.81,13015647
2022-12-01,4136.36,4159.61,4120.85,4150.31,13216901
2022-12-02,4152.86,4170.01,4122.35,4170.01,7886711
2022-12-05,4172.75,4199.5,4142.44,4143.76,7257477
2022-12-06,4138.68,4138.68,4049,4049,7723213
2022-12-07,4047.49,4079.81,4036.21,4061.8,6081392
2022-12-08,4062.92,4062.92,4026.04,4040.17,6450613
2022-12-09,4045.65,4054.41,4031.34,4045.72,10111589
2022-12-12,4048.26,4083,4031.92,4082.33,5096203
2022-12-13,4088.74,4148.61,4062.69,4144.54,7662745
2022-12-14,4138.77,4172.08,4133.78,4145.72,5124227
2022-12-15,4145.72,4145.72,4046.11,4055.73,12116357
2022-12-16,4047.55,4054.1,3992.16,4036.25,15864215
2022-12-19,4034.96,4071.29,4034.7,4050.78,7763116
2022-12-20,4045.42,4102.04,4019,4102.04,7069391
2022-12-21,4107.21,4140.12,4092.31,4139.11,5299817
2022-12-22,4144.48,4152.37,4114.62,4119.27,6620592
2022-12-23,4123.54,4129.9,4087.45,4099.89,5119059
2022-12-27,4096.39,4121.15,4055.39,4069.05,6698447
2022-12-28,4067.07,4071.16,4050.44,4069.27,8280085
2022-12-29,4065.92,4129.09,4062.78,4128.48,3990288
2022-12-30,4129.44,4158.9,4114.08,4154.32,6701517
2023-01-02,4175.99,4210.03,4168.56,4198.67,5785621
2023-01-03,4207.34,4323.68,4207.34,4303.33,13676800
2023-01-04,4314.46,4391.91,4314.46,4389.26,12162980
2023-01-05,4399.12,4457.05,4371.53,4397.18,12279185
2023-01-09,4429.38,4475.25,4420.44,4448.1,12230899
2023-01-10,4441.95,4462.95,4421.74,4448.73,10020931
2023-01-11,4457.39,4486.06,4392.85,4394.24,15267728
2023-01-12,4394.28,4445.44,4393.76,4427.26,12838830
2023-01-13,4430.12,4444.25,4395.66,4407.17,5476270
2023-01-16,4421.65,4426.63,4380.77,4413.34,5611598
2023-01-17,4419.69,4422.92,4345.24,4345.24,6892990
2023-01-18,4349.21,4372.61,4323.91,4328.56,7960577
2023-01-19,4328.43,4328.43,4267.19,4312.67,8138447
2023-01-20,4324.13,4367.81,4317.47,4355.86,5246715
2023-01-23,4373.22,4405.61,4360.29,4390,11225850
2023-01-24,4397.79,4446.29,4376.39,4380.85,13322207
2023-01-25,4387.79,4387.79,4294.15,4305.16,11068808
2023-01-26,4315.43,4358.82,4312.98,4339.21,7153024
2023-01-27,4346.15,4360.46,4336.93,4342.89,8207420
2023-01-30,4346.08,4346.08,4268.53,4270.71,6522649
2023-01-31,4281.07,4421.96,4276.53,4412,13084926
2023-02-01,4414.49,4426.71,4371.36,4374.2,16160760
2023-02-02,4405.53,4426.64,4375.76,4421.3,9955949
2023-02-03,4415.76,4445.17,4403.77,4434.36,8023313
2023-02-06,4431.3,4431.3,4361.53,4366.51,6709167
2023-02-07,4369.13,4386.79,4345.11,4376.62,5242395
2023-02-08,4382.79,4409.86,4382.79,4403.59,5548611
2023-02-09,4417.83,4491.92,4417.83,4472.59,5924526
2023-02-10,4474.27,4474.27,4367.81,4390.55,9631032
2023-02-13,4398.67,4413.54,4362.75,4381.81,7054660
2023-02-14,4386.62,4415.85,4384.61,4393.59,6966743
2023-02-15,4394.7,4411.73,4373.99,4409.48,4535988
2023-02-16,4426.12,4460.24,4389.72,4451.18,13711202
2023-02-17,4447.5,4447.5,4417.84,4441.12,3928644
2023-02-20,4452.78,4455.02,4425.59,4438,3511440
2023-02-21,4443.07,4452.12,4361.88,4373.65,4970083
2023-02-22,4370.89,4370.89,4307.93,4329.62,8101021
2023-02-23,4337.65,4376.13,4334.14,4373.67,6162687
2023-02-24,4383.31,4394.73,4340.46,4365.76,5560536
2023-02-27,4362.51,4384.37,4347.05,4367.48,4953667
2023-02-28,4373.4,4421.49,4350.43,4421.49,6766052
2023-03-01,4423.53,4478.83,4421.45,4462.97,7412547
2023-03-02,4462.5,4462.5,4402.97,4405.61,10870653
2023-03-03,4417.75,4465.04,4417.75,4454.68,8335117
2023-03-06,4468.38,4573.39,4468.38,4562.43,9482519
2023-03-07,4568.76,4609.33,4551.45,4586.61,10262976
2023-03-08,4581.81,4621.38,4567.7,4601.93,11816202
2023-03-09,4608.44,4657.37,4606.39,4636.65,10046596
2023-03-10,4609.98,4609.98,4529.47,4573.09,12458481
2023-03-13,4550.34,4592.54,4433.14,4490.73,11717399
2023-03-14,4479.43,4528.45,4462.59,4519.9,7558726
2023-03-15,4522.92,4547.23,4385.08,4388.34,11362628
2023-03-16,4392.23,4428.45,4344.7,4424.95,11990081
2023-03-17,4442.42,4469.06,4369.66,4416.11,19595068
2023-03-20,4411.87,4416.21,4330.49,4402.71,8010244
2023-03-21,4414.15,4484.49,4414.15,4428.26,8249311
2023-03-22,4436.88,4447.6,4397.61,4403,6727433
2023-03-23,4412.71,4422.07,4368.71,4412.03,5471908
2023-03-24,4414.41,4420.38,4341.18,4365.1,7917173
2023-03-27,4364.87,4398.5,4355.13,4378.61,5854437
2023-03-28,4385.29,4435.04,4385.29,4407.69,10829477
2023-03-29,4423.35,4439.85,4401.49,4408.75,11741875
2023-03-30,4420.36,4504.99,4420.36,4501.68,13038727
2023-03-31,4511.16,4517.04,4483.06,4504.04,8656938
2023-04-03,4507.7,4563.06,4482.62,4498.96,10939501
2023-04-04,4497.51,4527.21,4482.53,4505.95,8116382
2023-04-05,4509.24,4509.24,4468.56,4471.26,8474229
2023-04-06,4464.65,4488.86,4459.74,4474.1,4975918
2023-04-11,4473.32,4553.06,4473.32,4553.06,9531903
2023-04-12,4539.17,4556.33,4517.3,4547.61,10174946
2023-04-13,4547.04,4598.86,4545.57,4581.97,11457911
2023-04-14,4597.83,4628.94,4586.06,4588.54,14226352
2023-04-17,4594.5,4639.2,4594.5,4638.05,9689691
2023-04-18,4638.76,4683.53,4635.61,4660.99,8745148
2023-04-19,4655.94,4655.94,4622.03,4632.02,7514400
2023-04-20,4633.54,4667.28,4620.99,4624.93,10307684
2023-04-21,4616.82,4619.8,4584.24,4584.24,7087572
2023-04-24,4583.32,4599.52,4564.61,4590.76,7205387
2023-04-25,4592.26,4605.54,4570.92,4579.22,7277502
2023-04-26,4559.96,4575.17,4529.41,4543.14,7421257
2023-04-27,4536.5,4625.88,4536.5,4618.28,9119352
2023-04-28,4631.02,4659.98,4598.54,4600.36,6027642
2023-05-02,4622.14,4637.56,4579.82,4580.51,6221081
2023-05-04,4589.93,4600.8,4526.13,4528.92,10023535
2023-05-05,4512.78,4571.09,4488.56,4562.18,6813249
2023-05-08,4568.02,4659.34,4568.02,4635.88,10624850
2023-05-09,4645.32,4670.2,4628.63,4660.33,7632038
2023-05-10,4680.53,4708.16,4657.77,4692.15,15754166
2023-05-11,4691.24,4718.88,4653.24,4654.32,9905601
2023-05-12,4662.26,4676.11,4649.88,4671.81,15592499
2023-05-15,4668.95,4698.46,4651.05,4669.14,9909749
2023-05-16,4657.57,4682.34,4639.61,4672.59,7248880
2023-05-17,4674.92,4683.89,4631.2,4652.64,12671168
2023-05-18,4663.52,4703.13,4631.47,4644.45,9442484
2023-05-19,4658.72,4687.84,4645.23,4674.52,6103270
2023-05-22,4691.87,4766.7,4691.87,4758.59,12834686
2023-05-23,4765.77,4783.06,4741.82,4760.99,8139561
2023-05-24,4740.21,4740.21,4637.75,4652.1,9882026
2023-05-25,4664.69,4668.65,4587.64,4643.41,8146234
2023-05-26,4631.42,4689,4620.86,4685.19,4674913
2023-05-29,4690.06,4698.59,4671.59,4672.74,3405991
2023-05-30,4668.9,4669.48,4630.63,4635.57,6299627
2023-05-31,4630.43,4633.49,4521.17,4549.84,13047747
2023-06-01,4559.45,4612.1,4550.97,4610.96,6430779
2023-06-02,4625.27,4725.78,4621.91,4721.63,8606098
2023-06-05,4721.19,4754.58,4695.02,4709.96,7701952
2023-06-06,4712.65,4749.55,4710.25,4744.19,10349063
2023-06-07,4747.68,4752.85,4687.49,4711.76,8045665
2023-06-09,4724.11,4737.44,4717.56,4724.97,6318372
2023-06-12,4713.8,4714.13,4677.75,4689.79,5415642
2023-06-13,4688.44,4689.99,4616.1,4616.1,7455349
2023-06-14,4618.98,4712.7,4618.98,4691.4,17347831
2023-06-15,4692.17,4726.25,4669.94,4716.97,15686467
2023-06-16,4730.4,4749.2,4702.08,4722.38,14092606
2023-06-19,4716.08,4753.74,4711.08,4743,12874981
2023-06-20,4741.42,4743.79,4708.51,4728.91,7712407
2023-06-21,4732.03,4763.21,4727.26,4747.7,6613681
2023-06-22,4745.97,4808.77,4726.67,4785.09,6387433
2023-06-23,4780.22,4780.22,4742.07,4742.8,7103989
2023-06-26,4739.27,4784.02,4702.33,4765.37,7340747
2023-06-27,4778.22,4795.81,4723.78,4751.48,9102271
2023-06-28,4776.76,4801.38,4761.45,4798.95,10106730.001758
2023-06-29,4796.86,4851.46,4796.86,4848.04,11918590
2023-06-30,4851.84,4857.34,4808.18,4852.03,6687906
2023-07-03,4855.16,4877.12,4854.3,4870.1,6756759
2023-07-04,4888.05,4901.52,4870.16,4883.44,6341412.8776009
2023-07-05,4884.31,4886.82,4845.49,4860.49,8778410
2023-07-06,4861.89,4895.11,4811.21,4895.11,10712368
2023-07-07,4879.2,4925.8,4875.34,4916.57,8368237
2023-07-10,4911.16,4989.64,4903.6,4987.16,3361071
2023-07-11,4990.15,5009.19,4977.04,5000.64,5828409
2023-07-12,4995.6,5117.25,4995.6,5116.85,8021089
2023-07-13,5110.66,5120.94,5079.33,5087,7828710
2023-07-14,5084.7,5181.17,5084.7,5166.67,8509893
2023-07-17,5170.03,5282.78,5167.16,5256.51,49535179
2023-07-18,5263.74,5309.84,5263.37,5301.39,19661201
2023-07-19,5314.35,5339.95,5288.13,5303.11,13906130
2023-07-20,5301.09,5349.47,5276.84,5331.39,9759269.2518516
2023-07-21,5329.53,5331.19,5273.43,5324.51,8056810
2023-07-24,5332.55,5365.13,5326.09,5328.78,7714523
2023-07-25,5332.05,5366.17,5314.33,5346.03,10207822
2023-07-26,5345.64,5367.51,5289.79,5289.79,6952855
2023-07-27,5282.6,5313.15,5270.75,5281.26,10048666
2023-07-28,5289.2,5296.52,5268.5,5271.07,7962684
2023-07-31,5269.21,5363.67,5269.21,5350.36,12723352
2023-08-01,5353.68,5362.4,5321.25,5333.63,7755347
2023-08-02,5325.97,5325.97,5259.2,5264.91,8503664
2023-08-03,5262.5,5279.46,5235.45,5258.65,6368694
2023-08-04,5266.04,5306.27,5266.04,5284.68,5589857
2023-08-07,5285.06,5285.06,5203.95,5212.34,8378012
2023-08-08,5201.49,5210.15,5141.18,5161.03,6814474
2023-08-09,5174.7,5210.3,5155.07,5183.6,10222240
2023-08-10,5198.81,5221.54,5187.19,5201.74,10156381
2023-08-11,5203.86,5293.56,5185.96,5286.38,6288570
2023-08-14,5279.62,5306.4,5251.8,5299.64,6024268
2023-08-16,5301.61,5309.57,5211.33,5229.4,11682316
2023-08-17,5234.06,5256.44,5205.78,5224.3,7416409
2023-08-18,5225.41,5225.41,5176.2,5219.45,10010128
2023-08-21,5207.42,5257.61,5201.22,5254.37,12611957
2023-08-22,5250.41,5278.84,5248.68,5252.82,14194071
2023-08-23,5249.43,5274.07,5215.1,5225.3,10491197.511415
2023-08-24,5222.64,5246.57,5199.31,5207.55,6789113
2023-08-25,5199.31,5205.63,5147.93,5165.6,12988733
2023-08-28,5167.41,5216.5,5166.35,5201.8,10079138
2023-08-29,5212.26,5234.84,5176.21,5203.63,16420741
2023-08-30,5212.13,5227.73,5185.11,5200.38,4777156
2023-08-31,5199.82,5225.15,5166.72,5190.71,12403953
2023-09-01,5199.38,5212.41,5147.81,5181,12796005
2023-09-04,5180.66,5202.94,5140.67,5153.27,12390293
2023-09-05,5148.91,5160.37,5100.85,5124.42,7906755
2023-09-06,5110.84,5110.84,5002.27,5055.69,18827551
2023-09-07,5062.44,5062.44,4988.97,5019.82,11045553
2023-09-08,5027.73,5092.23,5027.73,5092.23,7789207
2023-09-11,5096.59,5130.24,5037.26,5072.97,6895109
2023-09-12,5075.83,5082.05,5036.55,5039.67,6195053
2023-09-13,5042.77,5074.06,5027.65,5072.82,5642322
2023-09-14,5078.66,5115.63,5064.25,5100.86,6490926
2023-09-15,5109.27,5125.22,5091.91,5091.91,11557486
2023-09-18,5095.81,5105.27,5029.94,5038.9,8453338
2023-09-19,5079.8,5086.45,5018.54,5033.34,6238972
2023-09-20,5036.09,5072.43,5030.48,5066.88,7296528
2023-09-21,5058.58,5058.58,4999.62,5031.43,6898419
2023-09-22,5029.87,5040.88,5004.56,5024.08,5961716
2023-09-25,5014.15,5039.92,4961.32,4967.08,5173757
2023-09-26,4963.2,4967.06,4915.07,4949.21,4681320
2023-09-27,4944.38,4962.67,4892.13,4892.13,4710916
2023-09-28,4898.87,4903.07,4843.81,4869.81,7264112
2023-09-29,4880.14,4958.36,4880.14,4936.38,7114346
2023-10-02,4940.77,4976.33,4869.04,4883.45,6112781
2023-10-03,4877.12,4877.12,4818.66,4823.34,10486955
2023-10-04,4817.8,4884.64,4801.1,4881.57,8366696
2023-10-05,4897.95,4908.82,4825.79,4825.79,7666722
2023-10-06,4831.73,4849.3,4794.77,4816.57,11929559
2023-10-09,4805.48,4903.69,4783.82,4893.11,7447297
2023-10-10,4904.03,5038.83,4904.03,5004.62,12209708
2023-10-11,5019.74,5065.37,5008.67,5027.27,18086555
2023-10-12,5046.22,5061.39,5009.95,5027.93,16627504
2023-10-13,5034.52,5080.84,5015.13,5049.72,22265588
2023-10-16,5089.58,5219.63,5089.58,5187.06,24803035
2023-10-17,5195.18,5316.07,5193.86,5289.51,22312608
2023-10-18,5283.05,5328.6,5225.56,5225.56,13073331
2023-10-19,5223.9,5223.9,5123.73,5136.98,10277395
2023-10-20,5126.25,5126.25,5034.37,5045.24,9901848
2023-10-23,5051.19,5056.44,5016.83,5035.45,13395253
2023-10-24,5040.73,5125.91,5040.73,5093.13,14341668
2023-10-25,5120.09,5173.67,5095.92,5153.16,9245334
2023-10-26,5117.49,5177.21,5095.24,5149.61,8230304
2023-10-27,5148.94,5170.19,5105.68,5106.49,7055765
2023-10-30,5121.08,5176.39,5121.08,5168.7,6487856
2023-10-31,5175.9,5196.72,5146.41,5167.24,10461534
2023-11-02,5183.81,5221.83,5158.13,5172.88,11391120
2023-11-03,5191,5257.98,5179.95,5244.41,9683145
2023-11-06,5250.55,5323.59,5250.55,5291.48,7454826
2023-11-07,5285.3,5290.3,5244.63,5251.87,8417848
2023-11-08,5252.88,5261.17,5204.83,5231.84,7210466
2023-11-09,5236.32,5280.98,5220.38,5280.98,9331974
2023-11-10,5283.86,5289.27,5221.14,5231.07,5757220
2023-11-13,5243.78,5255.93,5178.99,5178.99,7708539
2023-11-14,5190.92,5367.75,5190.92,5361.49,8919626
2023-11-15,5374.86,5410.57,5326.51,5333.29,10442331
2023-11-16,5340.74,5389.58,5327.54,5370.37,8038681
2023-11-17,5380.28,5410.3,5356.24,5395.8,6961652
2023-11-20,5393.87,5463.63,5391.35,5451.25,9411519
2023-11-21,5463.37,5506.8,5452.53,5494.9,8416237
2023-11-22,5498.66,5509.59,5467.26,5507.22,6069698
2023-11-23,5505.9,5563.44,5505.08,5534.84,6460708
2023-11-24,5544.08,5574.08,5517.31,5520.78,13012321
2023-11-27,5537.31,5557.59,5458.17,5512.11,11542416
2023-11-28,5510.12,5610.18,5509.05,5609.78,11505068
2023-11-29,5601.16,5609.97,5539.6,5571.54,18043685
2023-11-30,5559.86,5610.5,5530.84,5538.33,14322613
2023-12-01,5541.24,5652.51,5537.34,5644.39,12351254
2023-12-04,5647.36,5730.06,5647.36,5687.28,8522849
2023-12-05,5689.95,5768.84,5677.13,5728.67,10091290
2023-12-06,5735.46,5776.96,5723.71,5729.44,9251245
2023-12-07,5728.35,5728.35,5642.69,5677.61,9829330
2023-12-08,5676.52,5764.61,5676.52,5737.44,6661783
2023-12-11,5734.01,5794.6,5734.01,5768.84,7984686
2023-12-12,5776.1,5790.82,5719.37,5736.2,7430577
2023-12-13,5740.45,5747.43,5685.45,5718.92,6562524
2023-12-14,5745.61,5793.17,5745.61,5759.15,10998937
2023-12-15,5759.28,5884.5,5707.17,5759.63,17086848
2023-12-18,5778.8,5844.39,5778.8,5835.73,7522691
2023-12-19,5842.76,5887.56,5824.25,5879.55,8100385
2023-12-20,5884.94,5933.18,5870.87,5884.53,8176634
2023-12-21,5876.86,5880.79,5833.93,5880.79,8246652
2023-12-22,5874.07,5876.9,5844.89,5864.68,6787222
2023-12-27,5872.31,5883.49,5842.38,5847.11,11292429
2023-12-28,5849.55,5875.54,5836.06,5845.89,6761577
2023-12-29,5848.65,5853.96,5760.91,5785.21,8201503
2024-01-02,5806.59,5838.85,5694.9,5752.15,7708094
2024-01-03,5755.61,5773.93,5634.22,5681.9,8552290
2024-01-04,5686.02,5722.64,5667.38,5717.38,6187928
2024-01-05,5704.52,5716.43,5595.67,5698.34,7576743
2024-01-08,5690.15,5764.17,5655.83,5755.49,6836622
2024-01-09,5775.34,5816.63,5770.16,5804.71,6936100
2024-01-10,5793.44,5825.24,5767.2,5787.02,4756340
2024-01-11,5758.43,5809.22,5691.55,5699.31,7754966
2024-01-12,5694.91,5733.67,5682.27,5703.41,5081394
2024-01-15,5707.34,5707.34,5614.99,5639.73,6369996
2024-01-16,5620.11,5639.58,5572.66,5639.58,5941917
2024-01-17,5640.4,5640.4,5531.85,5533.06,10846557
2024-01-18,5529.07,5631.64,5529.07,5610.41,5683270
2024-01-19,5618.82,5683.67,5618.82,5662.38,7546719
2024-01-22,5687.49,5719.31,5653.03,5690.76,4500334
2024-01-23,5699.72,5705.02,5631.15,5643.89,4417472
2024-01-24,5650.47,5696.44,5630.41,5673.37,7438425
2024-01-25,5667.97,5710.16,5662.64,5694.13,4837859
2024-01-26,5685.74,5707.59,5667.95,5707.59,7282946
2024-01-29,5703.43,5709.61,5670.48,5670.48,5177309
2024-01-30,5674.82,5763.98,5666.81,5738.61,6740763
2024-01-31,5744.11,5869.34,5744.11,5847.28,8502613
2024-02-01,5885.49,5997.12,5872.16,5971.24,9576079
2024-02-02,5979.04,6048.95,5975.25,5992.01,9516989
2024-02-05,6003.31,6040.16,5958.42,5958.42,7823459
2024-02-06,5962.92,6025.27,5917.22,5993.3,8225867
2024-02-07,5998.94,6016.26,5948.07,5982.38,4830056
2024-02-08,5994.46,5998.45,5929.95,5951.89,5565924
2024-02-09,5972.05,5985.99,5917.63,5939.24,5211552
2024-02-12,5946.85,5980.24,5912.5,5980.24,6337935
2024-02-13,5973.64,5978.02,5852.7,5892.8,7307397
2024-02-14,5900.89,5985.83,5893.13,5985.83,6702636
2024-02-15,5981.97,6007.31,5933.09,5967.71,7454845
2024-02-16,5976.9,6046.94,5973.68,6025.94,6830830
2024-02-19,6030.51,6109.48,6030.51,6109.48,5790758
2024-02-20,6113.55,6165.91,6113.55,6148.38,7327077
2024-02-21,6158.83,6163.11,6118.63,6127.47,9497116
2024-02-22,6141.57,6187.39,6131.29,6171.8,9466017
2024-02-23,6173.17,6223.8,6159.14,6188.43,11494816
2024-02-26,6187.24,6262.08,6187.24,6245.33,8657693
2024-02-27,6257.67,6280.9,6223.14,6264.95,7903230
2024-02-28,6256.11,6275.36,6171.02,6198.23,9261612
2024-02-29,6192.39,6262.98,6192.39,6239,12546064
2024-03-01,6250.7,6271.42,6205.7,6250.7,6560324
2024-03-04,6261.98,6290.39,6155.07,6155.07,11633120
2024-03-05,6159.8,6215.55,6120.37,6166.82,11382585
2024-03-06,6174.63,6249.7,6174.63,6201.34,9251050
2024-03-07,6199.38,6223.01,6142.63,6202.68,8126116
2024-03-08,6217.64,6233.79,6151.56,6181.25,5898265
2024-03-11,6164.59,6164.59,6065.23,6077.82,8066968
2024-03-12,6088.23,6165.84,6086.79,6153.05,5676059
2024-03-13,6166.87,6236.64,6159.74,6191.54,6483913
2024-03-14,6199.44,6248.13,6171.04,6189.95,9059517
2024-03-15,6191.11,6209.66,6056.53,6166.35,14998442
2024-03-18,6158.21,6177.76,6078.08,6101.8,7166301
2024-03-19,6089.09,6125.67,6010.32,6125.67,7371736
2024-03-20,6117.7,6118.08,6054.77,6077.28,4892750
2024-03-21,6119.61,6242.53,6119.61,6242.53,4756228
2024-03-22,6239.61,6273.53,6210.84,6225.26,5136923
2024-03-25,6212.63,6241.5,6175.01,6212.44,4415146
2024-03-26,6221.65,6248.52,6173.78,6246.19,4666721
2024-03-27,6251.49,6294.6,6239.78,6275.65,5368365
2024-03-28,6282.32,6338.26,6282.32,6326.51,9378663
2024-04-02,6338.06,6466.13,6338.06,6398.58,12424721
2024-04-03,6408.41,6437.94,6372.8,6393.77,7805673
2024-04-04,6409.84,6474.79,6397.11,6453.21,10027621
2024-04-05,6431.06,6431.06,6346.43,6362.74,8894526
2024-04-08,6371.56,6418.24,6371.56,6402.54,6812437
2024-04-09,6410.22,6427.79,6312.53,6312.53,9473105
2024-04-10,6316.23,6352.32,6287.44,6333.03,19220390
2024-04-11,6339.23,6358.67,6262.36,6266.24,17444407
2024-04-12,6314.22,6347.87,6236.19,6236.19,10168859
2024-04-15,6274.66,6331.84,6262.23,6284.19,9838032
2024-04-16,6193.17,6228.71,6061.11,6079.34,9039765
2024-04-17,6120.37,6160.18,6086.71,6140.95,7262236
2024-04-18,6163.33,6185.64,6103.67,6178.52,10041227
2024-04-19,6154.07,6174.17,6126.53,6158.39,12233700
2024-04-22,6161.2,6210.69,6156.26,6197.13,10587743
2024-04-23,6217.36,6263.98,6192.84,6243.56,11961800
2024-04-24,6267.85,6273.65,6203.94,6220.39,12230136
2024-04-25,6218.75,6222.52,6152.34,6192.78,8827641
2024-04-26,6200.86,6235.33,6186.27,6221.71,12169543
2024-04-29,6234.73,6295.52,6217.71,6292.04,14436761
2024-04-30,6298.06,6306.15,6252.28,6285.32,10731961
2024-05-02,6296.38,6310.99,6260.56,6262.27,7054004
2024-05-06,6300.22,6379.29,6267.42,6369.03,15785105
2024-05-07,6379.61,6457.26,6379.61,6412.43,27281808
2024-05-08,6428.76,6454.92,6389.47,6436.44,12739855
2024-05-09,6457.06,6502.25,6452.22,6465.73,17652283
2024-05-10,6472.41,6549.85,6472.41,6491.33,24368327
2024-05-13,6512.09,6577.2,6506.02,6574.47,17175356
2024-05-14,6581.31,6605.56,6556.27,6605.56,19002162
2024-05-15,6603.39,6623.07,6556.26,6615.91,16092698
2024-05-16,6629.06,6652.95,6616.41,6635.44,14212356
2024-05-17,6640.77,6648.49,6592.75,6637.27,8539009
2024-05-20,6655.59,6729.7,6653.98,6701.78,21696257
2024-05-21,6695.75,6712.15,6659.76,6675.93,11274235
2024-05-22,6667.35,6686.41,6615.83,6666.92,9850764
2024-05-23,6675.72,6723.04,6632.64,6699.58,9947936
2024-05-24,6698.66,6698.66,6651.58,6683.61,5586934
2024-05-27,6702.57,6732.07,6670.63,6670.63,4558591
2024-05-28,6681.72,6703.23,6604.03,6615.99,5447776
2024-05-29,6621.79,6635.95,6519.68,6534.71,10983377
2024-05-31,6520.01,6589.67,6509.86,6551.62,16723313
2024-06-03,6577.63,6619.53,6565.16,6617.15,9416315
2024-06-04,6625.66,6631.81,6495.5,6505.49,7279691
2024-06-05,6519.27,6549.13,6492.83,6544.23,5098993
2024-06-06,6559.89,6573.08,6512.25,6556.49,6053160
2024-06-07,6565.92,6573.06,6494.83,6538.31,6021975
2024-06-10,6537.75,6545.7,6483.14,6517.61,5367605
2024-06-11,6516.06,6533.22,6405.17,6408.87,7078023
2024-06-12,6441.79,6500.4,6417.53,6489.1,6446075
2024-06-13,6496.07,6501.99,6365.21,6379.34,5979210
2024-06-14,6366.32,6384.17,6265.18,6311.56,6336014
2024-06-17,6305.68,6410.1,6305.25,6410.1,5511476
2024-06-18,6428.7,6484.17,6414.34,6426.69,7384207
2024-06-19,6427.71,6499.47,6425.34,6499.47,6080047
2024-06-20,6500.91,6538.11,6451.99,6474.01,6383635
2024-06-21,6482.24,6491.15,6418.64,6452.95,11589917
2024-06-24,6455.02,6532.95,6418.3,6510.87,6117919
2024-06-25,6516.7,6531.11,6455.96,6466.08,6399639.0040897
