Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2023-01-02,17567.24,17888.21,17560.39,17878.4,7108424
2023-01-03,17971.05,18162.08,17946.85,18162.08,10075142
2023-01-04,18199.66,18321.06,18198.67,18297.24,7306946
2023-01-05,18358.49,18445.7,18311.89,18411.53,6489372
2023-01-09,18489.91,18658.83,18484.27,18658.83,5407356
2023-01-10,18726.86,18765.47,18675.57,18741.34,4241292
2023-01-11,18837.68,18894.52,18680.85,18691.81,7284011
2023-01-12,18699.3,18786.32,18699.3,18784.69,17516524
2023-01-13,18850.85,18898.1,18754.59,18886.17,9432472
2023-01-16,18998.44,19139.53,18957.94,19139.53,11010057
2023-01-17,19201.5,19238.6,19071.84,19116.94,6768834
2023-01-18,19134.31,19150.66,19023.99,19109.08,7084341
2023-01-19,19111.47,19111.47,18828.93,18918.02,5721676
2023-01-20,18942.43,19120.44,18942.43,19120.44,5460199
2023-01-23,19209.17,19317.41,19183.07,19298.07,6482479
2023-01-24,19360.49,19403.21,19237.62,19289.04,10341447
2023-01-25,19269.78,19278.05,19040.12,19068.87,6747836
2023-01-26,19151.21,19175.05,19087.63,19134.34,5526514
2023-01-27,19154.96,19285.68,19106.87,19285.68,6865607
2023-01-30,19313.12,19324.46,19201.64,19273.29,9821402
2023-01-31,19334.4,19384.48,19254.15,19384.48,5181883
2023-02-01,19424.62,19458.73,19252.72,19264.17,7104427
2023-02-02,19378.74,19378.74,19231.46,19339.59,4935321
2023-02-03,19379.03,19445.78,19296.37,19342.33,4465632
2023-02-06,19386.16,19395.32,19228.3,19258.33,5779465
2023-02-07,19306.32,19312.22,19203.98,19232.49,9510830
2023-02-08,19276.33,19350.09,19270.01,19301.28,5232441
2023-02-09,19371.91,19481.13,19355.04,19426.31,13041006
2023-02-10,19392.62,19392.62,19049.12,19137.21,9785634
2023-02-13,19167.11,19177.57,19033.27,19095.44,7600981
2023-02-14,19171.64,19190.72,19064.24,19107.72,4194577
2023-02-15,19130.69,19244.34,19121.9,19199.97,9377952
2023-02-16,19277.17,19316.52,19220.19,19259.49,5244244
2023-02-17,19265.15,19368.06,19235.64,19368.06,5620830
2023-02-20,19382.17,19455.55,19331.64,19421.22,6615493
2023-02-21,19465.58,19488.34,19266.06,19328.02,5677575
2023-02-22,19322.56,19323.71,19089.95,19244.3,5594251
2023-02-23,19299.56,19372.6,19277.4,19358.23,4708269
2023-02-24,19427.27,19448.7,19340.67,19344.01,4013554
2023-02-27,19360.32,19497.6,19360.32,19475.05,5372222
2023-02-28,19476.29,19632.49,19463.06,19586.47,4618298
2023-03-01,19634.07,19743.1,19608.46,19664.13,4091305
2023-03-02,19677.98,19694.12,19593.05,19623.6,6518490
2023-03-03,19693.62,19827.07,19689,19827.07,4912312
2023-03-06,19891.74,20012.3,19891.74,19990.98,5200001
2023-03-07,20012.73,20042.99,19982.87,20027.32,8293694
2023-03-08,20038.74,20154.25,19967.05,20154.25,4311782
2023-03-09,20179.08,20208.9,20105.86,20196.12,3569728
2023-03-10,20049.85,20049.85,19871.81,19921.04,5644771
2023-03-13,19931.03,19943.2,19330.55,19600.83,7403955
2023-03-14,19591.36,19783.91,19591.36,19783.91,3846544
2023-03-15,19837.12,19851.02,19321.33,19341,5662763
2023-03-16,19393.3,19476.03,19186.54,19343,3830004
2023-03-17,19498.33,19597.97,19405.35,19452.82,3583615
2023-03-20,19436.99,19510.66,19214.47,19510.66,4307189
2023-03-21,19578.29,19693.48,19578.29,19683.59,4403653
2023-03-22,19728.26,19766.7,19682.55,19736.77,5096481
2023-03-23,19751.45,19866.32,19707.33,19756.19,7502110
2023-03-24,19733.22,19779.39,19502.88,19595.88,4876850
2023-03-27,19620.37,19843.38,19613.61,19835.63,8430669
2023-03-28,19884.05,19988.97,19867.8,19929.35,8682259
2023-03-29,19974.98,20124.28,19969.85,20120.98,11696642
2023-03-30,20148.06,20166.7,20026.66,20135.09,5456375
2023-03-31,20141.16,20314.23,20119.34,20248.12,16957168
2023-04-03,20315.22,20423.45,20290.51,20423.45,13004531
2023-04-04,20463.89,20500.16,20381.85,20447.4,10980488
2023-04-05,20488.09,20507.45,20330.18,20330.18,7722842
2023-04-06,20371.66,20494.13,20371.66,20451.2,4889465
2023-04-11,20465.56,20881.09,20465.56,20881.09,9785539
2023-04-12,20823.44,20836.41,20674.41,20836.41,8050458
2023-04-13,20831.44,20898.92,20785.06,20894.38,7736765
2023-04-14,20953.26,20994.96,20915.95,20924.81,5451613
2023-04-17,20962.33,21176.36,20961.61,21176.36,8844823
2023-04-18,21186.85,21193.72,21064.53,21109.08,7806322
2023-04-19,21139.42,21150.42,21053.23,21150.42,7174069
2023-04-20,21162.78,21276.42,21162.78,21232.69,5884197
2023-04-21,21212.85,21212.85,21096.37,21196.16,6988581
2023-04-24,21228.55,21254.14,21164.22,21190.19,7991207
2023-04-25,21214.27,21313.47,21130.86,21252.9,5946770
2023-04-26,21170.08,21189.24,21021.59,21145.48,5465878
2023-04-27,21101.23,21183.6,21056.44,21183.6,7016498
2023-04-28,21156.02,21239.15,21044.34,21140.78,6355947
2023-05-02,21171.21,21199.37,21101.61,21130.57,4390450
2023-05-04,21024.41,21073.79,20865.13,20887.42,5140730
2023-05-05,20913.58,20978.27,20836.57,20978.27,3594237
2023-05-08,20966.11,21129.4,20966.11,21104.19,12144664
2023-05-09,21154.37,21220.54,21074.66,21209.98,6093622
2023-05-10,21205.15,21331.3,21165.39,21326.28,4616029
2023-05-11,21276.53,21315.82,21167.25,21210.86,4652489
2023-05-12,21242.48,21295.02,21200.13,21240.45,5706675
2023-05-15,21243.3,21305.48,21220.41,21305.48,7238171
2023-05-16,21333.79,21499.41,21319.75,21499.41,6915159
2023-05-17,21502.64,21540.36,21443.81,21484.3,6948604
2023-05-18,21553.33,21654.21,21409.65,21423.41,11606428
2023-05-19,21462.14,21509.82,21424.93,21487.11,9637605
2023-05-22,21527.32,21633.53,21465.01,21513.76,6320741
2023-05-23,21588.84,21595.44,21493.54,21513.25,8099923
2023-05-24,21490.72,21499.01,21266.93,21499.01,4945861.7286584
2023-05-25,21436.57,21453.92,21247.98,21275.3,6022625
2023-05-26,21209.21,21382.74,21209.21,21368.76,4207173
2023-05-29,21418.9,21437.44,21347.62,21416.21,5187653
2023-05-30,21446.03,21499.25,21406.57,21446.36,5818177
2023-05-31,21409.16,21409.16,20983.03,20990.91,5032632
2023-06-01,21025.08,21099.58,21006.23,21062.32,4533152
2023-06-02,21150.03,21363.7,21150.03,21362.77,5433942
2023-06-05,21353.97,21393.13,21292.62,21362.63,4378950
2023-06-06,21376.24,21462.85,21356.46,21462.85,4807522
2023-06-07,21456.49,21488.42,21392.93,21471.53,5442875
2023-06-09,21508.23,21606.28,21498.31,21606.14,6371028
2023-06-12,21659.41,21664.36,21530.66,21559.09,6054791.0593242
2023-06-13,21588.95,21613.6,21375.05,21375.05,5270142
2023-06-14,21385,21427.84,21323.26,21382.91,4980863
2023-06-15,21416.64,21436.16,21277.58,21378.46,4648602
2023-06-16,21367.7,21483.94,21363.21,21386.24,6369395
2023-06-19,21455.54,21532.73,21417.11,21494.5,6706851
2023-06-20,21463.3,21470.73,21370.75,21371.58,4055310
2023-06-21,21370.34,21423.9,21327.31,21423.9,3766333
2023-06-22,21416.21,21464.52,21356.56,21464.52,5320528
2023-06-23,21486.8,21507.21,21363.21,21427.63,3884226
2023-06-26,21403.9,21440.22,21361.73,21390.33,3468866
2023-06-27,21412.78,21413.96,21302.78,21383.4,4665935
2023-06-28,21447.22,21508.89,21412.73,21485.66,3780703.3698028
2023-06-29,21424.23,21566.16,21421.26,21526.76,4005017
2023-06-30,21573.52,21701.3,21567.23,21701.3,5142593
2023-07-03,21692.16,21728.68,21609.39,21692.76,4668909
2023-07-04,21733.04,21750.68,21649.8,21691.45,3894377.884058
2023-07-05,21671.31,21686.9,21507.95,21681.25,10431095
2023-07-06,21659.35,21671.53,21497,21592.66,15923077
2023-07-07,21574.53,21635.75,21535.08,21567.63,5531830
2023-07-10,21565.17,21650.15,21565.17,21650.15,6115929
2023-07-11,21671.4,21781.88,21640.86,21764.96,4281353
2023-07-12,21766.02,21861.34,21753.17,21859.63,8326376
2023-07-13,21889.8,21947.48,21874.77,21929.66,9123278
2023-07-14,21967.66,22154.37,21951.85,22154.37,6037089
2023-07-17,22122.15,22174.26,22060.83,22093.78,4884575
2023-07-18,22105.5,22186.57,22018.66,22165.11,3932602
2023-07-19,22179.98,22203.76,22111.53,22143.86,3836940
2023-07-20,22172.77,22196.06,21964.03,21992.24,4619124
2023-07-21,22003.4,22040.31,21942.46,21969.68,3434793
2023-07-24,21968.9,22022.64,21887.65,21962.19,3572100
2023-07-25,21952.63,22024.73,21901.58,21922.49,3332003
2023-07-26,21939.09,21951.19,21810.03,21833.62,3142368
2023-07-27,21855.3,21922.55,21819.12,21917.98,2836649
2023-07-28,21884.64,21965.09,21848.72,21958.04,3036544
2023-07-31,21951.12,21982.31,21834.89,21948.78,2853883
2023-08-01,21930.66,21967.22,21899.51,21930.17,2474066
2023-08-02,21924.28,21927.91,21698.77,21721.33,2994701
2023-08-03,21678.25,21704.4,21597.75,21618.02,3303803
2023-08-04,21690.39,21713.62,21629,21635.52,3485957
2023-08-07,21639.72,21656.52,21490.43,21509.44,3765149
2023-08-08,21525.55,21543.01,21296.08,21333.18,2961960
2023-08-09,21349.35,21431.8,21257.75,21287,2054919
2023-08-10,21302.96,21482.15,21245.3,21482.15,3178630
2023-08-11,21478.79,21543.23,21449.42,21449.42,1956066
2023-08-14,21475.9,21612.42,21411.54,21583.12,2322979
2023-08-16,21538.4,21538.4,21257.15,21348.66,2805113
2023-08-17,21341.55,21341.55,21229.93,21244.1,2725224.5104479
2023-08-18,21226.43,21226.43,20990.16,21105,2760527
2023-08-21,21076,21114.57,20978.63,21064.98,2467630
2023-08-22,21059.76,21117.09,21032.79,21079.66,5108183
2023-08-23,21101.58,21103.25,20952.9,21067.67,2860193
2023-08-24,21089.17,21117.23,20895.25,20895.25,2676948
2023-08-25,20864.25,20977.88,20845.76,20945.39,1740251
2023-08-28,21000.92,21047.65,20935.78,20959.46,2761195
2023-08-29,20985.45,21015.23,20930.03,21003.86,2533266
2023-08-30,21080.23,21085.87,20915.08,21041.31,3082334
2023-08-31,21047.45,21115.96,21033.81,21064.73,2353211
2023-09-01,21066.81,21243.31,21066.81,21243.31,2476280
2023-09-04,21266.1,21370.63,21249.92,21253.58,5504394
2023-09-05,21290.64,21334.41,21266.4,21311.43,3712403
2023-09-06,21296.89,21313.18,21032.61,21081.55,3166314
2023-09-07,21127.24,21182.58,20965.52,21090.28,2840166
2023-09-08,21162.58,21175.94,21048.39,21172.75,3396017
2023-09-11,21203.21,21278.2,21189,21216.63,2739522
2023-09-12,21255.87,21272.94,21190.39,21207.49,2359168
2023-09-13,21212.83,21260.44,21154.21,21211.09,1865419
2023-09-14,21282.68,21302.65,21132.15,21177.26,3440044
2023-09-15,21165.79,21236.82,21160.44,21231.09,3569147
2023-09-18,21225.17,21315.52,21086.3,21086.3,2049726
2023-09-19,21109.75,21159.53,21066.86,21096.26,2459530
2023-09-20,21122.11,21161.96,21049.74,21085.58,2474855
2023-09-21,21064.12,21083.53,20952.56,20954.79,3341562
2023-09-22,20958.67,21048.1,20950.3,21040.91,1876904
2023-09-25,21044.16,21123.6,20916.15,21004.29,4843602
2023-09-26,21046.41,21046.41,20776.03,20776.03,1820756
2023-09-27,20818.17,20839.75,20649.2,20701.45,3757424.2197802
2023-09-28,20715.85,20728.45,20394.5,20405.06,2648757
2023-09-29,20460.64,20680.07,20460.64,20674.08,1808890
2023-10-02,20638.13,20683.44,20480.61,20498.03,2189924
2023-10-03,20460.64,20460.64,20293.08,20336.29,2694725
2023-10-04,20256.39,20294.47,20162.92,20294.47,2425233
2023-10-05,20406.51,20491.34,20303.49,20349,1398431
2023-10-06,20375.41,20390.58,20204.03,20286.69,1372907
2023-10-09,20298.46,20329.03,20199.33,20255.42,2360179
2023-10-10,20259.33,20518.35,20259.33,20518.35,1659314
2023-10-11,20529.66,20620.78,20504.49,20567.66,1181643
2023-10-12,20625.85,20659.49,20544.34,20611.55,1116571
2023-10-13,20616.45,20706.41,20608.34,20663.15,1901849
2023-10-16,20756.01,20886.59,20719.49,20886.59,3182665
2023-10-17,20951.11,21123.63,20930.44,21123.63,3398286
2023-10-18,21131.63,21132.2,20940.69,21032.68,4349551
2023-10-19,21036.83,21036.83,20794,20870.98,3086127
2023-10-20,20890.91,20890.91,20661.04,20688.67,1305468
2023-10-23,20759.06,20765.09,20562.13,20592.09,1891435
2023-10-24,20663.27,20741.46,20607.81,20706.32,1775387
2023-10-25,20714.32,20718.18,20618.96,20639.6,1872067
2023-10-26,20636.05,20661.34,20581.94,20596.61,1724833
2023-10-27,20615.82,20744.1,20615.82,20681.91,1314315
2023-10-30,20704.75,20839.01,20671.86,20839.01,2422374
2023-10-31,20879.26,20895.48,20832.44,20849.91,3169583
2023-11-02,20840.33,20942.35,20838.02,20895.28,2308545
2023-11-03,20873.43,20891.6,20811.85,20865.32,3466832
2023-11-06,20921.5,21041.45,20906.3,20976.54,2780781
2023-11-07,20905.92,20962.26,20880.15,20880.15,2446261
2023-11-08,20918.3,20931.31,20815.97,20873.64,1881313
2023-11-09,20888.01,20934.22,20861.03,20888.63,1366835
2023-11-10,20926.52,20972.21,20829.53,20837.21,1638343
2023-11-13,20928.05,20958.61,20784.68,20784.68,2225803
2023-11-14,20825.39,20939.57,20779.14,20902.66,1703405
2023-11-15,20958.92,20969.43,20873.49,20912.65,2282796
2023-11-16,20959.69,20999.33,20858.89,20887.28,2158617
2023-11-17,20943.24,21052.35,20926.64,21002.33,2219989
2023-11-20,21024.03,21129.63,21013.3,21107,2698055
2023-11-21,21197.7,21301.55,21184.87,21301.55,2571361
2023-11-22,21337.05,21349.77,21239.07,21259.25,1849494
2023-11-23,21303.36,21344.25,21273.38,21310.32,3334697
2023-11-24,21342.06,21370.62,21314.05,21328.18,1995707
2023-11-27,21333.01,21370.35,21242.57,21347.76,2537727
2023-11-28,21345.84,21514.59,21345.84,21479.6,2511957
2023-11-29,21559.31,21559.31,21444.59,21476.68,2869243
2023-11-30,21479.03,21538.27,21395.99,21494.58,2731685
2023-12-01,21556.84,21838.94,21531.66,21838.94,2941505
2023-12-04,21888.87,22009.99,21883.31,21971.57,2773042
2023-12-05,22037.31,22093.31,21973.26,21988.17,3426182
2023-12-06,22003.57,22122.82,21978.49,22092.38,2446755
2023-12-07,22126.67,22126.67,21962.15,22034.31,1956981
2023-12-08,22044.04,22186.59,22044.04,22186.59,1981037
2023-12-11,22223.89,22318.32,22159.95,22299.46,2474973
2023-12-12,22318.35,22356.9,22280.95,22330.65,2731667
2023-12-13,22376.42,22514.67,22362.86,22514.67,2536232
2023-12-14,22510.85,22590.38,22507.95,22578.66,3265999
2023-12-15,22626.98,22775.6,22618.53,22775.6,3414280
2023-12-18,22771.3,22771.3,22623.92,22645.43,2464664
2023-12-19,22654.11,22714.06,22588.49,22669.99,3118735
2023-12-20,22715.04,22721.27,22529.41,22651.74,2934069
2023-12-21,22627.12,22644.29,22520.92,22596.17,3168056
2023-12-22,22592.39,22705.37,22586.68,22674.27,3933600
2023-12-27,22758.07,22858.09,22758.07,22802.65,4999057
2023-12-28,22867.93,22950.33,22867.67,22950.33,2947100
2023-12-29,22975.52,23059.9,22869.68,22904.49,12652365
2024-01-02,23038.21,23173.85,22803.56,22912.59,17929476
2024-01-03,22927.67,22939.07,22700.46,22874.44,5691011
2024-01-04,22859.38,22947.53,22820.87,22864.35,4360148
2024-01-05,22913.47,22936,22697.47,22866.88,3809329
2024-01-08,22828.87,22943.49,22763.49,22934.29,4239848
2024-01-09,23045.99,23168.75,23039.96,23168.75,3615101
2024-01-10,23221.31,23245.71,23164.13,23245.01,3322638
2024-01-11,23266.52,23335.86,23181.6,23250.25,2505817
2024-01-12,23311.32,23344.18,23246.31,23250.18,2063665
2024-01-15,23265.09,23304.36,23021.06,23074.8,2270511
2024-01-16,23071.07,23100.22,22963.05,22996.13,2552983
2024-01-17,22996.58,23004.29,22551.66,22568.39,3062247
2024-01-18,22591.63,22699.4,22591.63,22696.05,1424495
2024-01-19,22785.89,22893.43,22785.89,22837,1498100
2024-01-22,22926.16,22953.2,22786.02,22885.87,1944320
2024-01-23,22874.5,22885.03,22730.74,22772.51,1634410
2024-01-24,22817.61,22876.24,22785.92,22876.24,3834430
2024-01-25,22910.99,22910.99,22750.71,22752.17,6342328
2024-01-26,22810.24,22842.41,22746.77,22839.86,2727858
2024-01-29,22830.53,22896.44,22791,22831.29,2075694
2024-01-30,22861.57,22875.49,22801.75,22845.92,1433325
2024-01-31,22879.64,22956.99,22814.07,22916.62,2364811
2024-02-01,22915.26,23110.22,22878.63,23110.22,2555968
2024-02-02,23155.96,23237.67,23139.3,23235.05,2459187
2024-02-05,23259.62,23347.73,23200.2,23314.61,2374093
2024-02-06,23380.37,23385.09,23226.53,23277.95,1872964
2024-02-07,23337.52,23392.34,23192.76,23238.9,1639074
2024-02-08,23332.25,23388.23,23299.55,23301.46,4443348
2024-02-09,23370.94,23370.94,23266.64,23336.03,1798137
2024-02-12,23353.55,23361.65,23265.8,23309.01,2730071
2024-02-13,23317.67,23332.21,23026.59,23123.27,2958495
2024-02-14,23153.27,23210.04,23113.22,23158.72,3343634
2024-02-15,23182.37,23251.62,23032.55,23081.32,1992654
2024-02-16,23192.95,23350.91,23165.93,23318.29,1994667
2024-02-19,23376.16,23565.38,23360.8,23565.38,2897977
2024-02-20,23585.61,23653.48,23472.63,23626.87,4626500
2024-02-21,23607.66,23684.56,23494.86,23503.07,3274282
2024-02-22,23496.3,23796.77,23496.3,23796.77,3989688
2024-02-23,23878.84,24008.08,23807.08,23988.73,4571832
2024-02-26,24064.14,24161.05,24009.95,24057.08,2607031
2024-02-27,24076.37,24114.24,23970.49,23996.3,2272795
2024-02-28,23980.6,24025.47,23692.79,23692.79,2334392
2024-02-29,23761.76,23918.07,23757.25,23868.33,2415865
2024-03-01,23882.21,23961.28,23801.34,23961.28,1610435
2024-03-04,24031.47,24070.04,23806.7,23886.97,1716751
2024-03-05,23879.51,23900.97,23768.32,23802.37,2422044
2024-03-06,23776.8,23968.28,23776.8,23918.5,3152418
2024-03-07,23947.57,23967.08,23702.88,23846.36,1796154
2024-03-08,23924.27,23928.68,23718.43,23783.8,1601144
2024-03-11,23777.85,23808.91,23667.54,23710.74,2184404
2024-03-12,23740.85,23905.37,23720.33,23905.37,1955168
2024-03-13,24003.73,24085.49,23943.16,24052.58,4067567
2024-03-14,24104.78,24181.49,24033.89,24119.6,3976944
2024-03-15,24158.88,24158.88,23557.46,23825.08,2962522
2024-03-18,23807.18,23807.18,23509.02,23605.86,2476614
2024-03-19,23681.43,23695.15,23527.99,23654.95,2335111
2024-03-20,23704.67,23797.92,23601.47,23750.28,2138305
2024-03-21,23771.27,23987.39,23771.27,23958.26,2297103
2024-03-22,24010.48,24071.1,23972.94,24013.08,2379460
2024-03-25,24017.21,24070.67,23875.21,23886.33,2115105
2024-03-26,23995.57,24059.28,23913.46,24019.21,2648958
2024-03-27,24075.79,24144.8,24016.17,24087.99,2640705
2024-03-28,24192.91,24306.35,24182.57,24256.95,2804780
2024-04-02,24295.82,24395.28,24150.47,24261.95,3492937
2024-04-03,24290.74,24302.31,24153.34,24254.27,2640089
2024-04-04,24245.32,24352.13,24202.98,24300.15,4088980
2024-04-05,24252.38,24292.39,24128.18,24174.2,2089844
2024-04-08,24284.68,24364.67,24150.93,24267.86,2389273
2024-04-09,24310.41,24392.2,24229.91,24257.04,2420236
2024-04-10,24307.25,24475.77,24278.25,24425.42,1801554
2024-04-11,24445.72,24557.51,24356.99,24368.64,2110586
2024-04-12,24391.19,24490.19,24298.49,24298.49,2689763
2024-04-15,24302.62,24399.55,24302.62,24375.55,2256434
2024-04-16,24295.44,24295.44,23979.95,24066.03,3194447
2024-04-17,24080.48,24147.64,24028.22,24125.78,2403565.5974004
2024-04-18,24180.73,24232.64,24098.7,24149.24,2725514
2024-04-19,24171.75,24171.75,24007.62,24130.7,2091653
2024-04-22,24128.34,24189.31,24085.44,24154.64,3074019
2024-04-23,24189.36,24305.53,24142.05,24305.53,2068923
2024-04-24,24332.26,24371.02,24209.79,24265.25,2408120
2024-04-25,24233.42,24270.8,23991.75,24054.53,1876045
2024-04-26,24128.16,24243.22,24114.96,24145.57,1670546
2024-04-29,24165.35,24244.75,24106.44,24244.75,1688356
2024-04-30,24261.08,24289.96,24146.23,24224.36,1377032
2024-05-02,24237.76,24269.25,24168.15,24228.71,1540829
2024-05-06,24272.24,24303.72,24137.79,24291.29,2160337
2024-05-07,24231.92,24398.29,24208.78,24398.29,2494049
2024-05-08,24440.65,24482.69,24357.43,24412.65,1758360
2024-05-09,24447.2,24507.96,24389.64,24441.77,1958826
2024-05-10,24460.23,24462.27,24334.51,24422.48,2108220
2024-05-13,24410.77,24715.04,24410.77,24715.04,3473180
2024-05-14,24777.27,24821.71,24703.28,24730.35,2400998
2024-05-15,24767.04,24823.29,24732.31,24791.65,4737937
2024-05-16,24818.37,24927.44,24744.86,24925.08,4511909
2024-05-17,24967.46,24974.67,24818.25,24961.87,6206660
2024-05-20,25033.25,25177.39,24977.17,25177.39,3048020
2024-05-21,25137.52,25219.66,25099.64,25219.49,3464402
2024-05-22,25281.16,25331.36,25147.28,25154.75,2866321
2024-05-23,25203.87,25259.36,25105.48,25237.92,2522606
2024-05-24,25115.65,25148.62,24965.38,24993.58,2618337
2024-05-27,25061.65,25064.15,24931.46,24944.13,1994006.2109091
2024-05-28,25016.2,25025.86,24839.35,24939.06,3343693
2024-05-29,24955.87,24971.08,24584.75,24649.89,2894909
2024-05-31,24668.57,24720.78,24485.96,24655.55,1687299
2024-06-03,24682.27,24848.32,24682.27,24819.34,1632719
2024-06-04,24795.92,24812.47,24588.79,24679.84,1486836
2024-06-05,24678.57,24695.19,24574.42,24668.24,2212052
2024-06-06,24672.56,24672.78,24598.29,24672.78,2044082
2024-06-07,24690.17,24693.3,24503.59,24594.92,4017545
2024-06-10,24568.99,24570.42,24489.1,24560.84,1689465
2024-06-11,24584.24,24613.04,24384.56,24392.3,4279061
2024-06-12,24374.57,24441.66,24278.25,24401.23,5016942
2024-06-13,24395.25,24439.03,24204.05,24227.14,2651813
2024-06-14,24210.9,24250.01,24134.33,24216.57,2815245
2024-06-17,24192.29,24319.18,24157.07,24312.09,2269121
2024-06-18,24344.13,24444.81,24336.94,24408.3,1279113
2024-06-19,24474.21,24642.44,24437.16,24630.01,1851086
2024-06-20,24711.87,24776.19,24604.52,24747.93,1713411
2024-06-21,24824.2,25143.53,24633.43,25143.53,1478521
2024-06-24,25128.49,25139.45,24966.39,25067.25,2042194
2024-06-25,25117.06,25156.9,25010.26,25156.9,2162661.7760755
2024-06-26,25173.48,25232.13,25034.67,25147.15,2642287
2024-06-27,25176.57,25227.61,25044.14,25227.61,1510459
2024-06-28,25277.56,25292.31,25204.35,25278.6,1231794
2024-07-01,25345.25,25367.52,25246.54,25311.32,2007756
2024-07-02,25340.76,25389.62,25118.59,25158.27,2508937
2024-07-03,25173.49,25248.14,25097.19,25172.72,1553986
2024-07-04,25178.4,25187.26,25054.65,25097.47,1196684
2024-07-05,25168.34,25180.33,25075.75,25175.8,2797431
2024-07-08,25224.5,25558.91,25224.5,25558.91,3365624
2024-07-09,25578.72,25642.82,25487.25,25620.18,3577330
2024-07-10,25615.85,25661,25417.54,25455.63,2807183
2024-07-11,25469.77,25503.07,25305.88,25367.67,1951965
2024-07-12,25361.95,25372.29,25281.02,25360.68,1963886
2024-07-15,25378.87,25383.97,25048.69,25098.82,3621600
2024-07-16,25105.64,25130.91,24708.47,24765.42,1990121
2024-07-17,24738.28,24841.94,24558.25,24648.92,2262998
2024-07-18,24692.25,24790.36,24579.6,24768.19,1510470
2024-07-19,24801.13,24850.04,24726.72,24850.04,3082147
2024-07-22,24881.21,24975.58,24855.53,24873.78,2733405
2024-07-23,24898.16,24918.04,24590.52,24656.47,2039244
2024-07-24,24650.48,24684.28,24542.66,24651.01,2369975
2024-07-25,24544.56,24544.56,24247.45,24362.42,2481725
2024-07-26,24438.24,24547.43,24381.39,24459.4,3049048
2024-07-29,24467.72,24556.83,24382.72,24410.42,1280543
2024-07-30,24415.52,24498.27,24329.53,24329.53,1293150
2024-07-31,24320.79,24433.69,24320.79,24340.53,1166689
2024-08-01,24357.53,24437.21,24216.24,24284.32,1181320
2024-08-02,24160.56,24160.56,23842.25,23855.82,1955791
2024-08-05,23155.91,23155.91,22553.46,22787.29,5648155
2024-08-06,23016.45,23326.9,23016.45,23143.39,2169911
2024-08-07,23258.04,23588.46,23258.04,23588.46,1373296
2024-08-08,23587.5,23630.8,23310.95,23607.14,1150227
2024-08-09,23763.66,23848.36,23689.99,23689.99,1291497
2024-08-12,23734.37,23966.26,23734.37,23966.26,1517400
2024-08-13,23994.22,24059.62,23917.82,23959.24,1127332
2024-08-14,23970.91,23991.94,23850.39,23921.8,1271414
2024-08-16,24037.35,24230.44,24037.35,24230.44,1990120
2024-08-19,24231.3,24267.78,24133.85,24267.78,1928293
2024-08-20,24320.11,24360.79,24216.18,24307.53,872909
2024-08-21,24328.38,24345.52,24203.75,24285.77,1738053
2024-08-22,24318,24386.94,24248.25,24375.77,2019521
2024-08-23,24402.96,24409.27,24263.38,24388.94,1633126
2024-08-26,24391.84,24484.89,24286.2,24319.02,1752295
2024-08-27,24384.29,24405.17,24247.68,24312.78,1602577
2024-08-28,24336.72,24353.44,24214.41,24300.09,1672610
2024-08-29,24206.81,24344.12,24206.81,24344.12,1890498
2024-08-30,24364.16,24488.14,24305.68,24488.14,2880066
2024-09-02,24471.72,24525.64,24428.15,24488.78,2502435
2024-09-03,24546.58,24569.85,24398.31,24398.31,3392516
2024-09-04,24333.41,24333.41,24189.42,24279.52,3418175
2024-09-05,24311.11,24399.62,24232.25,24232.25,1955744
2024-09-06,24276.6,24302.6,24132.86,24132.86,2157574
2024-09-09,24189.27,24214.2,24064.52,24088.99,1706898
2024-09-10,24121.02,24216.7,24029.32,24086.34,2710836
2024-09-11,24034.68,24065.83,23769.78,23810.61,1814631
2024-09-12,23887.56,23979.61,23776.77,23776.77,1521061
2024-09-13,23897.96,23931.51,23752.31,23833.09,1312410
2024-09-16,23830.55,23947.84,23772.91,23772.91,1157940
2024-09-17,23829.23,23988.75,23781.24,23932.19,3045374
2024-09-18,24016.4,24237.08,24014.97,24219.29,2261146
2024-09-19,24237.13,24244.24,24144.83,24212.21,1826685
2024-09-20,24252.51,24268.12,23943.61,23943.61,2443552
2024-09-23,23930.39,24028.79,23832.87,23872.96,1212789
2024-09-24,23949.92,24059.96,23923.22,24059.96,1693375
2024-09-25,24088.61,24109.7,24007.36,24075.55,1781946
2024-09-26,24122.81,24177.86,24026.55,24136.87,7918344
2024-09-27,24120.48,24225.52,24118.53,24225.52,5222170
2024-09-30,24164.04,24239.82,24099.62,24229.17,3368738
2024-10-01,24217.77,24219.02,24115.66,24142.52,2113963
2024-10-02,24157.59,24166.12,23971.57,24003.93,5767121
2024-10-03,24007.13,24031.59,23809.31,23842.28,3531716
2024-10-04,23862.6,23921.26,23791.35,23859.16,1575174
2024-10-07,23852.64,23946.33,23694.28,23694.28,2052002
2024-10-08,23647.1,23726.52,23539.95,23699.78,1930048
2024-10-09,23703.4,23819.88,23703.4,23811.09,2756654
2024-10-10,23874.11,23976.36,23849.56,23885.59,1203966
2024-10-11,23955.14,24002.32,23871.37,23982.03,950866
2024-10-14,24044.3,24094.41,23906.63,24014.14,1999908
2024-10-15,24078.12,24153.56,24053.48,24053.48,1628024
